State,County,deedInstrument,aulInstrument,eLienInstrument,easeInstrument,leaseInstrument,lienInstrument,miscInstrument,mortgageInstrument,relatedInstrument
CA,Santa Clara,14675643,,,,,,,,
CA,Santa Clara,24274369,,,,,,,,
CA,Santa Clara,20258044,,,,,,,,
CA,Santa Clara,20258043,,,,,,,,
CA,Santa Clara,20258042,,,,,,,,
CA,Santa Clara,20258041,,,,,,,,
CA,Santa Clara,20258040,,,,,,,,
CA,Santa Clara,18975638,,,,,23408532,23408543,18975639,23215730
CA,Santa Clara,20662633,,,,,,,18975640,23215731
CA,Santa Clara,22786243,,,,,,,,
CA,Santa Clara,23799292,,,,,,,,
CA,Santa Clara,22904759,,,,,,,,
CA,Santa Clara,19426936,,,,,,,,
CA,Santa Clara,24663652,,,,,,,,
CA,Santa Clara,24297555,,,,,,,,
CA,Santa Clara,17974623,,,,,,,,
CA,Santa Clara,13877709,,,,,,,,
CA,Santa Clara,8888460,,,,,,,,
CA,Santa Clara,24212228,,,,,,,,
CA,Santa Clara,24665703,,,,,,,24665704,
CA,Santa Clara,23387877,,,,,,,,
CA,Santa Clara,23692379,,,,,,,,
CA,Santa Clara,7476219,,,,,,,,
CA,Santa Clara,23577495,,,,,,,,
CA,Santa Clara,24225084,,,,,,,,
CA,Santa Clara,22128782,,,,,,,,
CA,Santa Clara,12923637,,,,,,,,
CA,Santa Clara,22498412,,,,,,,,
CA,Santa Clara,22787976,,,,,,,,
CA,Santa Clara,23862301,,,,,,,,
CA,Santa Clara,24167956,,,,,,,,
CA,Santa Clara,16103037,,,,,24638948,,15767502,16103040
CA,Santa Clara,18943510,,,,,,,,
CA,Santa Clara,22031383,,,,,,,,
CA,Santa Clara,21600789,,,,,,,,
CA,Santa Clara,24289531,,,,,,,,
CA,Santa Clara,19569425,,,,,,,,
CA,Santa Clara,21793603,,,,,,,,
CA,Santa Clara,20433177,,,,,,,,
CA,Santa Clara,20433176,,,,,,,,
CA,Santa Clara,19964790,,,,,,,,
CA,Santa Clara,19689884,,,,,,,,
CA,Santa Clara,19689883,,,,,,,,
CA,Santa Clara,19689882,,,,,,,,
CA,Santa Clara,19689881,,,,,,,,
CA,Santa Clara,19606027,,,,,,,,
CA,Santa Clara,15515667,,,,,,,,
CA,Santa Clara,10440436,,,,,,,,
CA,Santa Clara,19988665,,,,,,,,
CA,Santa Clara,19988664,,,,,,,,
CA,Santa Clara,19988663,,,,,,,,
CA,Santa Clara,18112744,,,,,,,,
CA,Santa Clara,18107924,,,,,,,,
CA,Santa Clara,18107923,,,,,,,,
CA,Santa Clara,18107884,,,,,,,,
CA,Santa Clara,15249472,,,,,,,,
CA,Santa Clara,8592417,,,,,,,,
CA,Santa Clara,8713644,,,,,,,,
CA,Santa Clara,18384876,,,,,,,,
CA,Santa Clara,23822544,,,,,,,,
CA,Santa Clara,23764381,24587030,,,,,,,
CA,Santa Clara,21748689,,,,,,,,
CA,Santa Clara,23600447,,,,,,,,
CA,Santa Clara,23008763,,,,,,,,
CA,Santa Clara,23319177,,,,,,23319177,,
CA,Santa Clara,19344319,,,,,,,,
CA,Santa Clara,16600263,,,,,,,,
CA,Santa Clara,16600262,,,,,,,,
CA,Santa Clara,1595088,,,,,,,,
CA,Santa Clara,19124248,,,,,,,,
CA,Santa Clara,22633201,,,,,,,,
CA,Santa Clara,24110939,,,,,,,,
CA,Santa Clara,24195351,,,,,,,,
CA,Santa Clara,24171025,,,,,,,,
CA,Santa Clara,24148103,,,,,,,,
CA,Santa Clara,24168138,,,,,,,,
CA,Santa Clara,24127121,,,,,,,,
CA,Santa Clara,6078316,,,,,,,,
CA,Santa Clara,20986724,,,,,,,,
CA,Santa Clara,23648308,,,,,,,,
CA,Santa Clara,23864441,,,,,,,,
CA,Santa Clara,22873576,,,,,,,,
CA,Santa Clara,24244429,,,,,,,,
CA,Santa Clara,10701314,,,,,,,,
CA,Santa Clara,10701313,,,,,,,,
CA,Santa Clara,10701312,,,,,,,,
CA,Santa Clara,23763076,,,,,,,,
CA,Santa Clara,14916242,,,,,,,,
CA,Santa Clara,26088130,,,,,,,,
CA,Santa Clara,23093358,,,,,,,,
CA,Santa Clara,23442723,,,,,,,,
CA,Santa Clara,23139277,,,,,,,,
CA,Santa Clara,23652526,,,,,,,,
CA,Santa Clara,19368661,,,,,,,,
CA,Santa Clara,19124251,,,,,,,,
CA,Santa Clara,19368662,,,,,,,,
CA,Santa Clara,18338957,,,,,,,,
CA,Santa Clara,18338956,,,,,,,,
CA,Santa Clara,12968143,,,,,,,,
CA,Santa Clara,23732231,,,,,,,,
CA,Santa Clara,21021019,,,,,,,,
CA,Santa Clara,13926701,,,,,,,,
CA,Santa Clara,13926702,,,,,,,,
CA,Santa Clara,19450434,,,,,,,,
CA,Santa Clara,19057333,,,,,,,,
CA,Santa Clara,21773076,,,,,,21773077,,
CA,Santa Clara,23536086,,,,,,,,
CA,Santa Clara,2578906,,,,,24086906,,9827961,
CA,Santa Clara,24289688,,,,,,,24289689,
CA,Santa Clara,23867736,,,,,,,,
CA,Santa Clara,23162249,,,,,,,,
CA,Santa Clara,20074095,,,,,,,,
CA,Santa Clara,23811991,,,,,,,,
CA,Santa Clara,14820219,,,,,,,,
CA,Santa Clara,23145221,,,,,,,,
CA,Santa Clara,23542272,,,,,,,,
CA,Santa Clara,4319983,,,,,,,,
CA,Santa Clara,22254496,,,,,,,,
CA,Santa Clara,22922608,,,,,,,,
CA,Santa Clara,22922611,,,,,,,,
CA,Santa Clara,22017593,,,,,,,,
CA,Santa Clara,23637059,,,,,,,,
CA,Santa Clara,24275714,,,,,,,2424677,
CA,Santa Clara,23324998,,,,,,,,
CA,Santa Clara,23178327,,,,,,,,
CA,Santa Clara,20898130,,,,,,,,
CA,Santa Clara,22922345,,,,,,,,
CA,Santa Clara,11815024,,,,,,,,
CA,Santa Clara,11428276,,,,,,,,
CA,Santa Clara,23855474,,,,,,,,
CA,Santa Clara,23525612,,,,,,,,
CA,Santa Clara,23525611,,,,,,,,
CA,Santa Clara,12252411,,,,,,,,
CA,Santa Clara,6523526,,,,,,,,
CA,Santa Clara,23806766,,,,,,,,
CA,Santa Clara,18119963,,,,,,,,
CA,Santa Clara,23627954,,,,,,,,
CA,Santa Clara,23627955,,,,,,,,
CA,Santa Clara,9636166,,,,,,,,
CA,Santa Clara,9636165,,,,,,,,
CA,Santa Clara,17868487,,,,,,,,
CA,Santa Clara,22866683,,,,,,,,
CA,Santa Clara,18597586,,,,,,,,
CA,Santa Clara,18597585,,,,,,,,
CA,Santa Clara,22045385,,,,,,,,
CA,Santa Clara,24428110,,,,,,,24402917,
CA,Santa Clara,24402916,,,,,,,,
CA,Santa Clara,20898140,,,,,,,,
CA,Santa Clara,22954894,,,,,,,,
CA,Santa Clara,24446447,,,,,,,,
CA,Santa Clara,24446446,,,,,,,,
CA,Santa Clara,20898166,,,,,,,,
CA,Santa Clara,20606979,,,,,,,,
CA,Santa Clara,19227353,,,,,,,,
CA,Santa Clara,13967487,,,,,,,,
CA,Santa Clara,23181321,,,,,,,,
CA,Santa Clara,22791458,,,,,,,,
CA,Santa Clara,22498994,,,,,,,,
CA,Santa Clara,19350066,,,,,,,,
CA,Santa Clara,24393909,,,,,,,24393910,
CA,Santa Clara,23832511,,,,,,,24370942,
CA,Santa Clara,23832510,,,,,,,,
CA,Santa Clara,21467584,,,,,,,,
CA,Santa Clara,15567798,,,,,,,,
CA,Santa Clara,18195906,,,,,,,,
CA,Santa Clara,22151693,,,,,,,,
CA,Santa Clara,22151694,,,,,,,,
CA,Santa Clara,24132160,,,,,,,,
CA,Santa Clara,2458235,,,,,,,,
CA,Santa Clara,8689332,,,,,,,,
CA,Santa Clara,23635408,,,,,,,,
CA,Santa Clara,12214363,,,,,,,,
CA,Santa Clara,23282429,,,,,,,,
CA,Santa Clara,21720470,,,,,,,,
CA,Santa Clara,24383683,,,,,,,24383684,
CA,Santa Clara,24093919,,,,,,,,
CA,Santa Clara,23800535,,,,,,23800536,,
CA,Santa Clara,16195962,,,,,,,,
CA,Santa Clara,21827257,,,,,,,,
CA,Santa Clara,24270892,,,,,,,24270893,
CA,Santa Clara,24375138,,,,,,,24375139,
CA,Santa Clara,23749260,,,,,,,,
CA,Santa Clara,23749261,,,,,,,,
CA,Santa Clara,23749264,,,,,,,,
CA,Santa Clara,24206158,,,,,,,,
CA,Santa Clara,24160153,,,,,,,,
CA,Santa Clara,22539020,,,,,,,,
CA,Santa Clara,21563142,,,,,,,,
CA,Santa Clara,23867743,,,,,,,24226893,
CA,Santa Clara,19204309,,,,,,,,
CA,Santa Clara,21600463,,,,,,,,
CA,Santa Clara,16483773,,,,,,,,
CA,Santa Clara,23351662,,,,,,,,
CA,Santa Clara,19087000,,,,,,24200466,,
CA,Santa Clara,24200467,,,,,,,,
CA,Santa Clara,23752016,,,,,,,,
CA,Santa Clara,19381012,,,,,,,,
CA,Santa Clara,24112450,,,,,,,,
CA,Santa Clara,23876621,,,,,,,,
CA,Santa Clara,23003195,,,,,,,,
CA,Santa Clara,22635682,,,,,,,,
CA,Santa Clara,13723148,,,,,,,,
CA,Santa Clara,13723143,,,,,,,,
CA,Santa Clara,24113993,,,,,,,24346411,
CA,Santa Clara,2825514,,,,,,,,
CA,Santa Clara,3569851,,,,,,,,
CA,Santa Clara,3590415,,,,,,,,
CA,Santa Clara,3590417,,,,,,,,
CA,Santa Clara,4343972,,,,,,,,
CA,Santa Clara,4438702,,,,,,,,
CA,Santa Clara,6243605,,,,,,,,
CA,Santa Clara,6311257,,,,,,,,
CA,Santa Clara,19387210,,,,,,,,
CA,Santa Clara,20697632,,,,,,,,
CA,Santa Clara,23175789,,,,,,,,
CA,Santa Clara,23975285,,,,,,,,
CA,Santa Clara,23551751,,,,,,,,
CA,Santa Clara,19088584,,,,,,,,
CA,Santa Clara,23063854,,,,,,,,
CA,Santa Clara,24275878,,,,,,,24275879,
CA,Santa Clara,5982510,,,,,,,,
CA,Santa Clara,22434898,,,,,,,,
CA,Santa Clara,23752026,,,,,,,,
CA,Santa Clara,24220843,,,,,,,24220844,
CA,Santa Clara,10963169,,,,,,,,
CA,Santa Clara,14991439,,,,,,,,
CA,Santa Clara,19450281,,,,,,,,
CA,Santa Clara,21467583,,,,,,,,
CA,Santa Clara,15442066,,,,,,,,
CA,Santa Clara,13102491,,,,,,,,
CA,Santa Clara,15513976,,,,,,,,
CA,Santa Clara,23812020,,,,,,,,
CA,Santa Clara,23835111,,,,,,,,
CA,Santa Clara,24212238,,,,,,,,
CA,Santa Clara,20434480,,,,,,,,
CA,Santa Clara,12485329,,,,,,,,
CA,Santa Clara,13708643,,,,,,,,
CA,Santa Clara,20198936,,,,,,,,
CA,Santa Clara,10573979,,,,,,,,
CA,Santa Clara,10540094,,,,,,,,
CA,Santa Clara,11152202,,,,,,,,
CA,Santa Clara,16434322,,,,,,,,
CA,Santa Clara,15633018,,,,,,,,
CA,Santa Clara,16948944,,,,,,,,
CA,Santa Clara,15591429,,,,,,,,
CA,Santa Clara,24084406,,,,,,,,
CA,Santa Clara,7964213,,,,,,,,
CA,Santa Clara,7964211,,,,,,,,
CA,Santa Clara,777787,,,,,,,,
CA,Santa Clara,777786,,,,,,,,
CA,Santa Clara,18806540,,,,,,,13522378,16340836
CA,Santa Clara,23796943,,,,,,,,
CA,Santa Clara,23772275,,,,,,,,
CA,Santa Clara,23585983,,,,,,,,
CA,Santa Clara,23253643,,,,,,,,
CA,Santa Clara,15901362,,,,,,,,
CA,Santa Clara,16135902,,,,,,,,
CA,Santa Clara,16135904,,,,,,,,
CA,Santa Clara,16260588,,,,,,,,
CA,Santa Clara,16261943,,,,,,,,
CA,Santa Clara,24182115,,,,,,,,
CA,Santa Clara,9679504,,,,,,,,
CA,Santa Clara,23958714,,,,,,,,
CA,Santa Clara,22176348,,,,,,,,
CA,Santa Clara,22805193,,,,,,,,
CA,Santa Clara,18460183,,,,,,,,
CA,Santa Clara,24167177,,,,,,,,
CA,Santa Clara,19593940,,,,,,,,
CA,Santa Clara,22962662,,,,,,,,
CA,Santa Clara,22263443,,,,,,,,
CA,Santa Clara,20775358,,,,,,,,
CA,Santa Clara,23943367,,,,,,,22263462,
CA,Santa Clara,24330561,,,,,,,,
CA,Santa Clara,23535196,,,,,,,,
CA,Santa Clara,19992922,,,,,,,,
CA,Santa Clara,24073755,,,,,,,,
CA,Santa Clara,24073756,,,,,,,,
CA,Santa Clara,22788109,,,,,,,,
CA,Santa Clara,19305691,,,,,,,,
CA,Santa Clara,24236047,,,,,,,24236048,
CA,Santa Clara,23956645,,,,,,,,
CA,Santa Clara,23256352,,,,,,23256352,,
CA,Santa Clara,23445720,,,,,,,,
CA,Santa Clara,19476547,,,,,,,,
CA,Santa Clara,21984599,,,,,,,,
CA,Santa Clara,23168835,,,,,,,,
CA,Santa Clara,22923806,,,,,,,,
CA,Santa Clara,16718127,,,,,,,,
CA,Santa Clara,24122710,,,,,,,,
CA,Santa Clara,20050386,,,,,,,,
CA,Santa Clara,23723119,,,,,,,,
CA,Santa Clara,21130148,,,,,,,,
CA,Santa Clara,8089115,,,,,,,,
CA,Santa Clara,622405,,,,,,,,
CA,Santa Clara,13932651,,,,,,,,
CA,Santa Clara,17700116,,,,,,,,
CA,Santa Clara,17713305,,,,,,,,
CA,Santa Clara,6589213,,,,,,,,
CA,Santa Clara,3628380,,,,,,,,
CA,Santa Clara,14927648,,,,,,,,
CA,Santa Clara,15062342,,,,,,,,
CA,Santa Clara,18329762,,,,,,,,
CA,Santa Clara,21240093,,,,,,,,
CA,Santa Clara,23022786,,,,,,,,
CA,Santa Clara,7493985,,,,,,,,
CA,Santa Clara,13932646,,,,,,,,
CA,Santa Clara,13932647,,,,,,,,
CA,Santa Clara,9415333,,,,,,,,
CA,Santa Clara,20525678,,,,,,,,
CA,Santa Clara,21591008,,,,,,,,
CA,Santa Clara,22012278,,,,,,,,
CA,Santa Clara,22012279,,,,,,,,
CA,Santa Clara,23852841,,,,,,,,
CA,Santa Clara,9559693,,,,,,,,
CA,Santa Clara,18195064,,,,,,,,
CA,Santa Clara,22417195,,,,,,,,
CA,Santa Clara,22498860,,,,,,,,
CA,Santa Clara,16062697,,,,,,,,
CA,Santa Clara,17067492,,,,,,,,
CA,Santa Clara,18758157,,,,,,,,
CA,Santa Clara,19836206,,,,,,,,
CA,Santa Clara,19836207,,,,,,,,
CA,Santa Clara,13288430,,,,,,,,
CA,Santa Clara,18732917,,,,,,,,
CA,Santa Clara,19266358,,,,,,,,
CA,Santa Clara,20666532,,,,,,,,
CA,Santa Clara,22389473,,,,,,,,
CA,Santa Clara,23321012,,,,,,,,
CA,Santa Clara,13932649,,,,,,,,
CA,Santa Clara,14650560,,,,,,,,
CA,Santa Clara,2146966,,,,,,,,
CA,Santa Clara,19639482,,,,,,,,
CA,Santa Clara,23763016,,,,,,,,
CA,Santa Clara,19155607,,,,,,,,
CA,Santa Clara,19639483,,,,,,,,
CA,Santa Clara,22320818,,,,,,,,
CA,Santa Clara,19639481,,,,,,,,
CA,Santa Clara,23380040,18842554,,,,,,,
CA,Santa Clara,18937538,,,,,,,,
CA,Santa Clara,18316286,,,,,,,,
CA,Santa Clara,24282689,,,,,,,,
CA,Santa Clara,21935436,,,,,,,,
CA,Santa Clara,8347798,,,,,,,,
CA,Santa Clara,22398073,,,,,,,,
CA,Santa Clara,24172870,,,,,,,24172871,
CA,Santa Clara,24201389,,,,,,,,
CA,Santa Clara,23456728,,,,,,,,
CA,Santa Clara,17462420,,,,,,,,
CA,Santa Clara,19134118,,,,,,,,
CA,Santa Clara,19134119,,,,,,,,
CA,Santa Clara,22328671,,,,,,,,
CA,Santa Clara,22395817,,,,,,,,
CA,Santa Clara,22783542,,,,,,,,
CA,Santa Clara,24053961,,,,,,,,
CA,Santa Clara,24053962,,,,,,,,
CA,Santa Clara,13545587,,,,,,,,
CA,Santa Clara,5966150,,,,,,,,
CA,Santa Clara,750922,,,,,,,,
CA,Santa Clara,18932575,,,,,,,,
CA,Santa Clara,10573499,,,,,,,,
CA,Santa Clara,11363715,,,,,,,,
CA,Santa Clara,11363716,,,,,,,,
CA,Santa Clara,12965160,,,,,,,,
CA,Santa Clara,13612601,,,,,,,,
CA,Santa Clara,18710620,,,,,,,,
CA,Santa Clara,19549021,,,,,,,,
CA,Santa Clara,22847102,,,,,,,,
CA,Santa Clara,23116749,,,,,,,,
CA,Santa Clara,23540044,,,,,,,,
CA,Santa Clara,15391118,,,,,,,,
CA,Santa Clara,18455611,,,,,,,,
CA,Santa Clara,22801379,,,,,,,,
CA,Santa Clara,24124630,,,,,,,,
CA,Santa Clara,19707089,,,,,,19709096,,
CA,Santa Clara,20031480,,,,,,,,
CA,Santa Clara,10153789,,,,,,,,
CA,Santa Clara,24135863,,,,,,,,
CA,Santa Clara,19155605,,,,,,,,
CA,Santa Clara,19639480,,,,,,,,
CA,Santa Clara,21432919,,,,,,,,
CA,Santa Clara,21837836,,,,,,,,
CA,Santa Clara,22667376,,,,,,,,
CA,Santa Clara,24037879,,,,,,,,
CA,Santa Clara,21629580,,,,,,,,
CA,Santa Clara,23535096,,,,,,,,
CA,Santa Clara,24207611,,,,,,,,
CA,Santa Clara,5090808,,,,,,,,
CA,Santa Clara,11999130,,,,,,,,
CA,Santa Clara,11983158,,,,,,,,
CA,Santa Clara,12857989,,,,,,,,
CA,Santa Clara,15831463,,,,,,,,
CA,Santa Clara,22144370,,,,,,,,
CA,Santa Clara,16513429,,,,,,,,
CA,Santa Clara,17105667,,,,,,,,
CA,Santa Clara,22144369,,,,,,,,
CA,Santa Clara,22433823,,,,,,,,
CA,Santa Clara,22626817,,,,,,,,
CA,Santa Clara,21296555,,,,,,,,
CA,Santa Clara,13584274,,,,,,,,
CA,Santa Clara,21439341,,,,,,,,
CA,Santa Clara,22634138,,,,,,,,
CA,Santa Clara,23585283,,,,,,,,
CA,Santa Clara,15468734,,,,,,,,
CA,Santa Clara,15781189,,,,,,,,
CA,Santa Clara,17482620,,,,,,,,
CA,Santa Clara,22543574,,,,,,,,
CA,Santa Clara,23774275,,,,,,,,
CA,Santa Clara,23710630,,,,,,,,
CA,Santa Clara,23710632,,,,,,,,
CA,Santa Clara,19652489,,,,,,,,
CA,Santa Clara,23710641,,,,,,,,
CA,Santa Clara,23888776,9513,,,,,,,
CA,Santa Clara,8722880,,,,,,,,
CA,Santa Clara,23570439,,,,,,,,
CA,Santa Clara,24209107,,,,,,,,
CA,Santa Clara,23387000,,,,,,,,
CA,Santa Clara,15210032,,,,,,,,
CA,Santa Clara,13909423,,,,,,,,
CA,Santa Clara,12453963,,,,,,,,
CA,Santa Clara,12066471,,,,,,,,
CA,Santa Clara,11993991,,,,,,,,
CA,Santa Clara,11478473,,,,,,,,
CA,Santa Clara,7184488,,,,,,,,
CA,Santa Clara,4835849,,,,,,,,
CA,Santa Clara,2490611,,,,,,,,
CA,Santa Clara,14560873,,,,,,,,
CA,Santa Clara,23733915,,,,,,,,
CA,Santa Clara,23733914,,,,,,,,
CA,Santa Clara,16276770,,,,,,,,
CA,Santa Clara,11374584,,,,,,,,
CA,Santa Clara,23472530,,,,,,,,
CA,Santa Clara,20154086,,,,,,,,
CA,Santa Clara,20126037,,,,,,,,
CA,Santa Clara,19140325,,,,,,,,
CA,Santa Clara,5596268,,,,,,,,
CA,Santa Clara,19964945,,,,,,,,
CA,Santa Clara,13993909,,,,,,,,
CA,Santa Clara,13993906,,,,,,,,
CA,Santa Clara,21868401,,,,,,,,
CA,Santa Clara,139993909,,,,,,,,
CA,Santa Clara,22017588,,,,,,,,
CA,Santa Clara,19582128,,,,,,,23250972,
CA,Santa Clara,20149505,,,,,,,24118370,
CA,Santa Clara,20149504,,,,,,,,
CA,Santa Clara,17911140,,,,,,,,
CA,Santa Clara,15579482,,,,,,,,
CA,Santa Clara,7078982,,,,,,,,
CA,Santa Clara,9875521,,,,,,,,
CA,Santa Clara,362951,,,,,,,,
CA,Santa Clara,15579483,,,,,,,,
CA,Santa Clara,15061725,,,,,,,,
CA,Santa Clara,7078983,,,,,,,,
CA,Santa Clara,22970950,,,,,,,,
CA,Santa Clara,22788103,,,,,,,,
CA,Santa Clara,21662420,,,,,,,,
CA,Santa Clara,1181682,,,,,,,,
CA,Santa Clara,9086675,,,,,,,,
CA,Santa Clara,5916080,,,,,,,,
CA,Santa Clara,5916079,,,,,,,,
CA,Santa Clara,1333005,,,,,,,,
CA,Santa Clara,1315700,,,,,,,,
CA,Santa Clara,897203,,,,,,,,
CA,Santa Clara,752804,,,,,,,,
CA,Santa Clara,"14274150, -4149, -4148",,,,,,,,
CA,Santa Clara,13447364,,,,,,,,
CA,Santa Clara,11367801,,,,,,,,
CA,Santa Clara,752972,,,,,,,,
CA,Santa Clara,152969,,,,,,,,
CA,Santa Clara,254783,,,,,,,,
CA,Santa Clara,15061726,,,,,,,,
CA,Santa Clara,1244888,,,,,,,,
CA,Santa Clara,14889891,,,,,,,,
CA,Santa Clara,23483768,,,,,23483774,,23483769,23483773
CA,Santa Clara,23768902,,,,,,23792297,,
CA,Santa Clara,2638085,,,,,,,,
CA,Santa Clara,1025959,,,,,,,,
CA,Santa Clara,15700865,,,,,,,,
CA,Santa Clara,13480965,,,,,,,,
CA,Santa Clara,15730737,,,,,,,,
CA,Santa Clara,24077431,,,,,,,,
CA,Santa Clara,17649054,,,,,,,,
CA,Santa Clara,24162749,,,,,,,24162750,
CA,Santa Clara,19114028,,,,,,,,
CA,Santa Clara,23263176,,,,,,,,
CA,Santa Clara,23841803,,,,,,,,
CA,Santa Clara,23841802,,,,,,,,
CA,Santa Clara,22024554,,,,,,,,
CA,Santa Clara,22991822,,,,,,,,
CA,Santa Clara,15205019,,,,,,,,
CA,Santa Clara,15589300,,,,,,,,
CA,Santa Clara,15261480,,,,,,,,
CA,Santa Clara,24154795,,,,,,,,
CA,Santa Clara,19742949,,,,,,,,
CA,Santa Clara,20087583,,,,,,,,
CA,Santa Clara,23341859,,,,,,,,
CA,Santa Clara,24114648,,,,,,,,24163884
CA,Santa Clara,21260841,,,,,,,,
CA,Santa Clara,13062498,,,,,,,,
CA,Santa Clara,21718352,,,,,,,,
CA,Santa Clara,23194797,,,,,,,,
CA,Santa Clara,22480028,,,,,,,,
CA,Santa Clara,4172340,,,,,,,,
CA,Santa Clara,16031888,,,,,,,,
CA,Santa Clara,4597795,,,,,,,,
CA,Santa Clara,2612011,,,,,,,,
CA,Santa Clara,23073159,,,,,,,,
CA,Santa Clara,18706069,,,,,,,,
CA,Santa Clara,13561481,,,,,,,,
CA,Santa Clara,23976596,,,,,,,,
CA,Santa Clara,14902297,,,,,,,,
CA,Santa Clara,24079166,,,,,,,24079167,
CA,Santa Clara,14799424,,,,,,,,
CA,Santa Clara,22017478,,,,,,,,
CA,Santa Clara,22982946,,,,,,,,
CA,Santa Clara,19977588,,,,,,,,
CA,Santa Clara,23954791,,,,,,23954791,,
CA,Santa Clara,21186435,,,,,,,,
CA,Santa Clara,23994994,,,,,,,,
CA,Santa Clara,20612628,,,,,,,,
CA,Santa Clara,22804916,,,,,,,,
AZ,Santa Cruz,2011-07234,,,,,,,,
AZ,Santa Cruz,2012-05085,,,,,,,,
AZ,Santa Cruz,2014-03147,,,,,,,,
AZ,Santa Cruz,2016-03488,,,,,,,,
AZ,Santa Cruz,2017-09278,,,,,,,,
AZ,Santa Cruz,2012-09524,,,,,,,,
AZ,Santa Cruz,1992-07984,,,,,,,,
AZ,Santa Cruz,2021-02573,,,,,,,,
AZ,Santa Cruz,2019-05071,,,,,,,,
AZ,Santa Cruz,2019-05074,,,,,,,,
AZ,Santa Cruz,2019-04981,,,,,,,,
AZ,Santa Cruz,2019-05218,,,,,,,,
AZ,Santa Cruz,2019-03147,,,,,,,,
AZ,Santa Cruz,2019-06864,,,,,,,,
AZ,Santa Cruz,2009-01104,,,,,,,,
AZ,Santa Cruz,2010-08436,,,,,,,,
AZ,Santa Cruz,2006-01139,,,,,,,,
AZ,Santa Cruz,9908594,,,,,,,,
AZ,Santa Cruz,2005-15970,,,,,,,,
AZ,Santa Cruz,1997-02703,,,,,,,,
AZ,Santa Cruz,2017-08969,,,,,,,2017-08970,
CA,Santa Cruz,1999-0011401,,,,,,,,
CA,Santa Cruz,1999-0011400,,,,,,,,
CA,Santa Cruz,1997-0031835,,,,,,,,
CA,Santa Cruz,2002-0063613,,,,,,,,
CA,Santa Cruz,2008-0035910,,,,,,,,
CA,Santa Cruz,2014-0033383,,,,,,,,
CA,Santa Cruz,2014-0033384,,,,,,,,
CA,Santa Cruz,2014-0033385,,,,,,,,
CA,Santa Cruz,2014-0033386,,,,,,,,
CA,Santa Cruz,2001-0082828,,,,,,,,
CA,Santa Cruz,2020-0057044,,,,,,,,
CA,Santa Cruz,2017-0033544,,,,,,,,
CA,Santa Cruz,2005-0050952,,,,,,,,
CA,Santa Cruz,2019-0009542,,,,,,,,
CA,Santa Cruz,2016-0006605,,,,,,,,
CA,Santa Cruz,2016-0006604,,,,,,,,
CA,Santa Cruz,2018-0033494,,,,,,,,
CA,Santa Cruz,2005-50952,,,,,,,,
CA,Santa Cruz,"2000-63368, -69, -70, -41",,,,,,,,
CA,Santa Cruz,2021-0035737,,,,,,,2021-0059265,
CA,Santa Cruz,2019-0025883,2019-0025885,,,,,,,
CA,Santa Cruz,2020--035719,,,,,,,,
CA,Santa Cruz,2020-037644,,,,,,,,
CA,Santa Cruz,2021-0023075,,,,,,,,
CA,Santa Cruz,2005-0049417,,,,,2013-0043013,2014-0018700,2015-0024126,2019-0008281
CA,Santa Cruz,15258,,,2004-0070080,2001-0007158,,,,
CA,Santa Cruz,2009-0035355,,,,,,2018-0007041,2019-0027389,2019-0027390
CA,Santa Cruz,2020-0025479,,,,,2021-0034730,,2021-0025339,
CA,Santa Cruz,2019-0004540,,,,,,,,
CA,Santa Cruz,2007-0022833,,,,,,,,
CA,Santa Cruz,2010-0003637,,,,,,,,
CA,Santa Cruz,2018-0015523,,,,,2018-0005886,,,
CA,Santa Cruz,2014-0025298,,,,,,,,
CA,Santa Cruz,2005-0041197,,,,,,,,
CA,Santa Cruz,2015-0015972,,,,,,,,
CA,Santa Cruz,2013-0057174,,,,,,,,
CA,Santa Cruz,2011-0044596,,,,,,,,
CA,Santa Cruz,2020-0017290,,,,,,,2020-0017241,
CA,Santa Cruz,2000-0036866,,,,,,,,
CA,Santa Cruz,2019-0021261,,,,,,,,
CA,Santa Cruz,2015-0041365,2011-0052217,,,,,,,
CA,Santa Cruz,2007-0032690,,,,,,,,
CA,Santa Cruz,2012-0048018,,,,,,,,
CA,Santa Cruz,2002-0077276,,,,,,,,
CA,Santa Cruz,1999-0038246,,,,,,,,
CA,Santa Cruz,1999-0038245,,,,,,,,
CA,Santa Cruz,2000-0036073,,,,,,,,
CA,Santa Cruz,2011-0013350,,,,,,,,
CA,Santa Cruz,2012-0056896,,,,,,,,
CA,Santa Cruz,2006-0047996,,,,,,,,
CA,Santa Cruz,2015-0024459,,,,,,,2019-0014233,
CA,Santa Cruz,2017-0007827,,,,,,,,
CA,Santa Cruz,2019-0016596,,,,,,,,
CA,Santa Cruz,2020 - 0017240,,,,,,,,
CA,Santa Cruz,2015 - 0006303,,,,,,,,
CA,Santa Cruz,2000 - 0036866,,,,,,,,
CA,Santa Cruz,2016-0022127,,,,,,,,
CA,Santa Cruz,1999-0079172,,,,,,,,
CA,Santa Cruz,1999-0079331,,,,,,,,
CA,Santa Cruz,2000-0003294,,,,,,,,
CA,Santa Cruz,2000-0017413,,,,,,,,
CA,Santa Cruz,2000-0017414,,,,,,,,
CA,Santa Cruz,2002-0011682,,,,,,,,
CA,Santa Cruz,2002-0012166,,,,,,,,
